,x,y,z
1755,133584.49475,1415591.4858000001,96.94425000000001
1756,133583.6926,1415591.53765,96.84665000000001
1757,133583.38455,1415591.6108499998,96.8497
1758,133583.0765,1415591.6901500002,96.85884999999999
1759,133582.15845000002,1415591.91585,96.88019999999999
1760,133581.86565,1415591.986,96.85275
1761,133580.95065,1415592.2117,96.8558
1762,133580.6548,1415592.2848999999,96.84665000000001
1763,133580.3498,1415592.3580999998,96.8497
1764,133579.4348,1415592.5807500002,96.8497
1765,133579.1298,1415592.66005,96.85884999999999
1766,133578.83395,1415592.7301999999,96.8497
1767,133575.7992,1415593.47745,96.82835
1768,133575.4942,1415593.5536999998,96.8314
1769,133574.59445,1415593.7733000002,96.807
1770,133573.97835000002,1415593.9258,96.83445
1771,133573.67945,1415593.99595,96.80395
1772,133573.0786,1415594.1393,96.77345000000001
1773,133572.7675,1415594.2247,96.8314
1774,133572.4686,1415594.2918,96.80395
1775,133570.95885,1415594.6639,96.7765
1776,133570.35495,1415594.8103,96.7887
1777,133567.6496,1415595.47215,96.7216
1778,133567.3446,1415595.55145,96.77040000000001
1779,133567.04265,1415595.62465,96.76429999999999
1780,133567.15855,1415595.158,96.73075000000001
1781,133567.7594,1415595.0116,96.76429999999999
1782,133568.36025,1415594.86215,96.74905
1783,133568.65915,1415594.78895,96.77040000000001
1784,133569.26305,1415594.6364499999,96.7277
1785,133569.56195,1415594.5663,96.79785
1786,133570.16585000002,1415594.4198999999,96.80395
1787,133570.7728,1415594.2613000001,96.77345000000001
1788,133571.3767,1415594.1149,96.77955
1789,133571.67255000002,1415594.0478,96.8253
1790,133572.2673,1415593.9014,96.85884999999999
1791,133572.57535,1415593.8221,96.81615
1792,133573.78315,1415593.5232,96.8253
1793,133574.67985000001,1415593.3036000002,96.86189999999999
1794,133575.2868,1415593.14805,96.8192
1795,133575.59485,1415593.0717999998,96.79785
1796,133575.88765,1415592.9986,96.84665000000001
1797,133576.1896,1415592.92845,96.8558
1798,133576.49765,1415592.8522,96.8497
1799,133576.79655,1415592.77595,96.85275
1800,133577.39130000002,1415592.6326000001,96.92595
1801,133577.7085,1415592.5502499999,96.8436
1802,133579.2335,1415592.16595,96.77345000000001
1803,133580.7829,1415591.6321999999,96.83749999999999
1804,133580.47485,1415591.70845,96.84055
1805,133580.16985,1415591.7847,96.8558
1806,133579.55985,1415591.93415,96.84665000000001
1807,133579.25485,1415592.00735,96.8558
1808,133577.129,1415592.53195,96.83749999999999
1809,133576.5251,1415592.6753,96.8009
1810,133575.31425,1415592.9742,96.807
1811,133574.40535,1415593.1999,96.8192
1812,133574.10035,1415593.27005,96.807
1813,133573.49645,1415593.4134,96.77955
1814,133573.1945,1415593.4988,96.807
1815,133572.88645,1415593.5659,96.8192
1816,133571.37975,1415593.9441,96.81615
1817,133571.0839,1415594.0142500002,96.79785
1818,133570.48305,1415594.1576,96.76429999999999
1819,133570.175,1415594.2369,96.79785
1820,133569.87305,1415594.3101000001,96.76429999999999
1821,133569.5772,1415594.38025,96.72465
1822,133568.9672,1415594.53275,96.74295
1823,133568.65915,1415594.61205,96.78564999999999
1824,133568.3633,1415594.6822,96.76735
1825,133568.0644,1415594.7523500002,96.7338
1826,133567.46050000002,1415594.90485,96.7582
1827,133567.1616,1415594.9780499998,96.746
1828,133567.31715,1415594.4961499998,96.70025
1829,133567.6069,1415594.42905,96.77955
1830,133568.21995,1415594.2704500002,96.69415000000001
1831,133568.8025,1415594.13625,96.8192
1832,133569.7114,1415593.9075,96.76125
1833,133570.0042,1415593.8373500002,96.8131
1834,133570.61114999998,1415593.6879,96.7948
1835,133571.5109,1415593.47135,96.87105
1836,133571.81895000002,1415593.3829,96.7887
1837,133572.1209,1415593.3127499998,96.7887
1838,133572.41065,1415593.23955,96.84665000000001
1839,133572.7126,1415593.17245,96.86189999999999
1840,133573.3287,1415593.0108,96.78564999999999
1841,133574.53040000002,1415592.718,96.8314
1842,133574.84149999998,1415592.63565,96.7826
1843,133576.3421,1415592.26355,96.8253
1844,133576.6471,1415592.19035,96.8253
1845,133577.55295,1415591.9677,96.8497
1846,133579.06575,1415591.5834,96.82225
1847,133579.36465,1415591.51935,96.8497
1848,133578.05925000002,1415591.6321999999,96.84055
1849,133577.7573,1415591.7054,96.83445
1850,133577.14729999998,1415591.8579,96.8436
1851,133576.54035,1415592.0043,96.8192
1852,133575.9334,1415592.15375,96.83749999999999
1853,133575.63755,1415592.22695,96.8253
1854,133575.33255000002,1415592.30015,96.8192
1855,133575.02755,1415592.3764000002,96.82835
1856,133574.4267,1415592.5228,96.8131
1857,133574.11865,1415592.6020999998,96.83445
1858,133573.8167,1415592.6753,96.81615
1859,133573.5178,1415592.74545,96.79785
1860,133572.91085000001,1415592.8949,96.80395
1861,133572.60585,1415592.9711499999,96.79785
1862,133571.39805,1415593.2639499998,96.77345000000001
1863,133571.0961,1415593.33715,96.77040000000001
1864,133570.7972,1415593.41645,96.7887
1865,133569.5955,1415593.7123,96.7948
1866,133568.99465,1415593.85565,96.7399
1867,133568.38465,1415594.0051,96.76125
1868,133568.0827,1415594.08135,96.7765
1869,133567.7838,1415594.1515,96.76429999999999
1870,133567.48184999998,1415594.2277499998,96.75210000000001
1871,133567.13415,1415593.9197,96.77040000000001
1872,133567.4361,1415593.84345,96.75515
1873,133568.04,1415593.694,96.75210000000001
1874,133568.345,1415593.6208000001,96.76429999999999
1875,133568.6439,1415593.5476000002,96.7826
1876,133569.2478,1415593.3951,96.75515
1877,133569.5467,1415593.3188500002,96.76125
1878,133569.8456,1415593.24565,96.77040000000001
1879,133570.1384,1415593.1755000001,96.80395
1880,133570.74229999998,1415593.023,96.7826
1881,133571.3401,1415592.8766,96.81615
1882,133571.944,1415592.7241,96.76429999999999
1883,133572.53875,1415592.5776999998,96.8131
1884,133573.74045,1415592.28185,96.86495000000001
1885,133574.35045,1415592.12935,96.8314
1886,133574.64325,1415592.06225,96.9107
1887,133575.25325,1415591.9067000002,96.85884999999999
1888,133576.16215,1415591.6779500002,96.8253
1889,133576.76605,1415591.5285,96.83445
1890,133575.72295,1415591.5834,96.82225
1891,133575.41185,1415591.6626999998,96.85275
1892,133575.116,1415591.7359,96.807
1893,133573.29210000002,1415592.1873,96.8314
1894,133572.9932,1415592.2544,96.8009
1895,133572.0843,1415592.4862,96.81005
1896,133571.47735,1415592.6326000001,96.78564999999999
1897,133571.1815,1415592.70275,96.76125
1898,133570.8826,1415592.7789999999,96.77345000000001
1899,133570.27565,1415592.9254,96.7826
1900,133569.9737,1415593.0047,96.78564999999999
1901,133568.76895,1415593.2974999999,96.74295
1902,133568.162,1415593.45,96.7826
1903,133567.8631,1415593.5232,96.77040000000001
1904,133566.9603,1415593.7458499998,96.74295
1905,133568.1376,1415593.0077499999,96.746
1906,133568.43649999998,1415592.9315,96.746
1907,133568.73845,1415592.85525,96.7399
1908,133569.0282,1415592.79425,96.8436
1909,133569.33625,1415592.70885,96.76429999999999
1910,133569.6382,1415592.6326000001,96.75515
1911,133569.9371,1415592.5594,96.7765
1912,133570.84295,1415592.3367500002,96.77955
1913,133571.44075,1415592.19035,96.81005
1914,133571.7488,1415592.1110500002,96.78564999999999
1915,133572.05075,1415592.03175,96.7826
1916,133572.34965,1415591.96465,96.807
1917,133572.6455,1415591.8883999998,96.83749999999999
1918,133573.38055,1415591.5834,96.8436
1919,133573.0786,1415591.6566,96.83749999999999
1920,133572.7797,1415591.7267500001,96.8009
1921,133572.47775,1415591.79995,96.79175000000001
1922,133570.9619,1415592.17815,96.81615
1923,133570.66605,1415592.24525,96.76735
1924,133570.36715,1415592.3214999998,96.7826
1925,133568.55544999999,1415592.7729,96.79175000000001
1926,133567.6557,1415592.9925,96.7826
1927,133567.04875,1415593.14195,96.77345000000001
1928,133567.0518,1415592.6753,96.74295
1929,133568.24435,1415592.38555,96.7948
1930,133569.44605,1415592.0897,96.85884999999999
1931,133570.04995000002,1415591.9372,96.82225
1932,133570.6508,1415591.78775,96.8253
1933,133571.2608,1415591.6321999999,96.79175000000001
1934,133571.5536,1415591.5651,96.84055
1935,133570.70875,1415591.6017,96.7887
1936,133570.1079,1415591.7481,96.77040000000001
1937,133569.79985,1415591.82435,96.77955
1938,133569.49790000002,1415591.89755,96.77345000000001
1939,133568.89705,1415592.05005,96.7948
1940,133568.59815,1415592.1201999998,96.75210000000001
1941,133568.2962,1415592.1934,96.78564999999999
1942,133567.9973,1415592.2666,96.74295
1943,133567.0945,1415592.48925,96.73075000000001
1944,133567.46355,1415591.98295,96.82835
1945,133568.6744,1415591.67185,96.72465
1946,133568.97329999998,1415591.6017,96.75515
1947,133568.00035,1415591.6261000002,96.7765
1948,133567.70145,1415591.69625,96.76429999999999
1949,133567.40255,1415591.76945,96.7277
1950,133567.10365,1415591.8395999998,96.71245
1951,133598.55525,1415591.3424499999,96.99305
1952,133598.88465,1415591.3851500002,97.00525
1953,133597.625,1415591.7542,96.89545
1954,133596.31045,1415591.5864499998,96.8009
1955,133596.02375,1415591.54985,96.91375
1956,133595.37105,1415591.4675,96.8985
1957,133594.7092,1415591.43395,96.929
1958,133595.03555,1415591.4736000001,96.94425000000001
1959,133595.67604999998,1415591.559,96.91985
1960,133596.65205,1415591.68405,96.96255000000001
1961,133596.96315,1415591.7267500001,96.9534
1962,133597.2773,1415591.7664,96.94120000000001
1963,133598.8877,1415591.97685,96.9717
1964,133595.79499999998,1415592.1598500002,96.95035
1965,133595.429,1415592.1201999998,96.8253
1966,133594.1602,1415591.9555000002,96.89545
1967,133593.8308,1415591.91585,96.8741
1968,133593.4892,1415591.8731499999,96.8253
1969,133593.19335000002,1415591.8335,96.89545
1970,133592.87005,1415591.79385,96.9046
1971,133592.21735,1415591.7115,96.87105
1972,133591.22305,1415591.5864499998,96.82225
1973,133590.93025,1415591.5468,96.92290000000001
1974,133589.695,1415591.45225,96.8863
1975,133590.00915,1415591.49495,96.87715
1976,133590.3233,1415591.5346,96.86189999999999
1977,133590.66185,1415591.5773,96.9107
1978,133591.9398,1415591.73895,96.88935000000001
1979,133592.5864,1415591.8273999998,96.9046
1980,133596.4416,1415592.3214999998,96.9168
1981,133597.0943,1415592.4069,96.9595
1982,133597.4115,1415592.4496,96.95644999999999
1983,133598.6986,1415592.6143,96.98085
1984,133599.0097,1415592.65395,96.96865
1985,133599.33604999998,1415592.69665,96.98695000000001
1986,133597.3444,1415592.9681,96.85884999999999
1987,133597.0333,1415592.9254,96.8985
1988,133596.07559999998,1415592.8033999999,96.92290000000001
1989,133595.4168,1415592.72105,96.8863
1990,133595.0935,1415592.67835,96.88325
1991,133594.4469,1415592.5960000001,96.88325
1992,133594.1175,1415592.5502499999,96.86495000000001
1993,133593.78505,1415592.5136499999,96.83445
1994,133593.49835,1415592.474,96.93509999999999
1995,133593.13235,1415592.4313,96.80395
1996,133592.17465,1415592.30625,96.85275
1997,133591.86965,1415592.2666,96.90765
1998,133585.56530000002,1415591.4675,96.83445
1999,133585.89165,1415591.50715,96.86495000000001
